LotNrRel;Allocate;EstValue;StartPrice;LotsSale;LotsSaleMain;LotsSaleSub;Weekday;SP.EV;yData
0.5623239436619718;0;200.0;100.0;2843;1605;78;2;0.5;1.0
0.7195914577530177;0;300.0;150.0;3106;814;107;2;0.5;1.0
0.933933933933934;0;200.0;100.0;161;17;6;4;0.5;1.0
0.36625;0;750.0;500.0;721;54;11;2;0.6666666666666666;1.0
0.15069767441860465;0;1200.0;800.0;2165;257;58;2;0.6666666666666666;1.0
0.8207810320781032;0;1400.0;300.0;976;135;101;2;0.21428571428571427;1.0
0.4964788732394366;0;4000.0;1750.0;285;209;4;2;0.4375;1.0
0.2330985915492957;0;4000.0;2500.0;2843;92;45;2;0.625;1.0
0.3535911602209945;0;250.0;150.0;183;181;18;1;0.6;1.0
0.1393312101910828;0;250.0;175.0;1177;436;16;3;0.7;1.0
0.8029925187032418;0;1000.0;750.0;326;249;13;3;0.75;1.0
0.07788944723618091;0;200.0;125.0;460;140;33;4;0.625;1.0
0.7810320781032078;0;300.0;25.0;976;135;101;2;0.08333333333333333;1.0
0.056338028169014086;1;8000.0;2500.0;143;117;19;1;0.3125;0.0
0.035;0;600.0;400.0;721;40;2;2;0.6666666666666666;1.0
0.55;0;12000.0;7000.0;17;14;7;4;0.5833333333333334;1.0
0.5062761506276151;0;1000.0;350.0;976;441;10;2;0.35;1.0
0.05023923444976077;1;500.0;300.0;295;99;7;1;0.6;0.0
0.09767441860465116;0;250.0;180.0;2165;62;40;2;0.72;1.0
0.7060301507537688;0;700.0;500.0;460;249;44;4;0.7142857142857143;1.0
0.6844181459566075;0;1250.0;500.0;563;201;70;4;0.4;1.0
0.2048458149779736;0;870.0;400.0;364;261;27;2;0.4597701149425287;1.0
0.195258019525802;0;1250.0;500.0;976;441;5;2;0.4;1.0
0.0517515923566879;0;200.0;125.0;1177;436;19;3;0.625;1.0
0.4394904458598726;0;200.0;100.0;162;140;5;3;0.5;1.0
0.27767441860465114;0;400.0;135.0;2165;46;26;2;0.3375;1.0
0.9855072463768116;0;1250.0;500.0;347;21;19;2;0.4;1.0
0.06206415620641562;1;10000.0;4000.0;976;68;12;2;0.4;0.0
0.3279467680608365;0;250.0;175.0;990;76;49;1;0.7;1.0
0.5523012552301255;0;200.0;50.0;976;441;14;2;0.25;1.0
0.1343612334801762;1;2320.0;1000.0;364;261;19;2;0.4310344827586207;0.0
0.6372469635627529;0;225.0;170.0;1166;139;65;2;0.7555555555555555;1.0
0.6183844011142061;0;800.0;400.0;3106;108;17;2;0.5;1.0
0.2992957746478873;0;3500.0;1250.0;285;209;66;2;0.35714285714285715;1.0
0.5014084507042254;0;11500.0;40.0;210;163;15;2;0.003478260869565217;1.0
0.5;0;12000.0;7000.0;17;14;7;4;0.5833333333333334;1.0
0.16248256624825666;0;450.0;200.0;976;441;47;2;0.4444444444444444;1.0
0.2386046511627907;0;300.0;150.0;2165;184;61;2;0.5;1.0
0.22816901408450704;0;200.0;95.0;2843;92;45;2;0.475;1.0
0.06237006237006236;1;3000.0;250.0;249;240;39;2;0.08333333333333333;1.0
0.050347222222222224;0;400.0;275.0;1079;47;7;1;0.6875;1.0
0.015228426395939087;0;200.0;100.0;394;348;10;1;0.5;1.0
0.6555246053853296;0;200.0;100.0;3106;814;461;2;0.5;1.0
0.02298850574712644;0;2500.0;500.0;177;37;6;1;0.2;1.0
0.997887323943662;0;400.0;250.0;2843;351;20;2;0.625;1.0
0.5641562064156206;0;500.0;100.0;976;441;14;2;0.2;1.0
0.2964824120603015;0;500.0;375.0;460;140;52;4;0.75;1.0
0.043309859154929575;0;600.0;250.0;2843;351;145;2;0.4166666666666667;1.0
0.3838028169014085;1;6000.0;2500.0;285;209;66;2;0.4166666666666667;0.0
0.9953574744661096;0;300.0;150.0;3106;108;4;2;0.5;1.0
0.05787681832250077;0;250.0;125.0;3106;231;66;2;0.5;1.0
0.034912718204488775;0;1500.0;500.0;326;249;15;3;0.3333333333333333;1.0
0.9400428265524624;0;250.0;100.0;462;97;85;2;0.4;1.0
0.9554140127388536;0;300.0;150.0;162;140;15;3;0.5;1.0
0.3633193863319386;0;575.0;100.0;976;441;41;2;0.17391304347826084;1.0
0.07149489322191271;0;600.0;450.0;3106;641;94;2;0.75;1.0
0.1226215644820296;0;450.0;260.0;454;135;48;4;0.5777777777777777;1.0
0.9971830985915492;0;400.0;250.0;2843;351;20;2;0.625;1.0
0.2952646239554317;0;800.0;375.0;3106;95;14;2;0.46875;1.0
0.4295774647887324;0;2000.0;500.0;285;209;66;2;0.25;1.0
0.2482566248256625;0;4500.0;2000.0;976;441;53;2;0.4444444444444444;1.0
0.2889447236180904;0;500.0;375.0;460;140;52;4;0.75;1.0
0.02301255230125523;0;3000.0;1000.0;976;441;29;2;0.3333333333333333;1.0
0.8926080892608089;0;200.0;75.0;976;255;184;2;0.375;1.0
0.17077464788732394;0;300.0;150.0;2843;351;77;2;0.5;1.0
0.17023959646910464;0;200.0;100.0;1411;78;13;2;0.5;1.0
0.7963737796373779;0;200.0;75.0;976;135;101;2;0.375;1.0
0.8683098591549295;0;200.0;100.0;2843;357;48;2;0.5;1.0
0.6809045226130653;0;500.0;300.0;460;6;1;4;0.6;1.0
0.15760111576011154;0;3500.0;750.0;976;441;47;2;0.21428571428571427;1.0
0.09230769230769233;0;250.0;100.0;579;348;59;4;0.4;1.0
0.2603503184713376;0;400.0;300.0;1177;436;5;3;0.75;1.0
0.7755610972568578;0;1200.0;500.0;326;249;13;3;0.4166666666666667;1.0
0.8908450704225352;0;1000.0;75.0;285;32;32;2;0.075;1.0
0.2483720930232558;0;500.0;250.0;2165;184;61;2;0.5;1.0
0.9911627906976744;0;1000.0;600.0;2165;257;58;2;0.6;1.0
0.308263695450325;0;200.0;100.0;3106;814;16;2;0.5;1.0
0.40703517587939697;0;250.0;150.0;460;249;28;4;0.6;1.0
0.32566248256624825;0;875.0;350.0;976;441;68;2;0.4;1.0
0.061281337047353765;0;250.0;150.0;3106;231;66;2;0.6;1.0
0.3172942817294282;0;700.0;250.0;976;441;68;2;0.35714285714285715;1.0
0.030021665119158155;0;800.0;250.0;3106;37;12;2;0.3125;1.0
0.2302816901408451;0;350.0;70.0;2843;376;17;2;0.2;1.0
0.3788546255506608;0;290.0;150.0;364;261;58;2;0.5172413793103449;1.0
0.009554140127388536;0;1200.0;800.0;1177;436;8;3;0.6666666666666666;1.0
0.20245398773006126;0;200.0;150.0;161;144;14;1;0.75;1.0
0.09718309859154928;0;250.0;125.0;2843;376;8;2;0.5;1.0
0.01972386587771203;0;750.0;500.0;563;201;64;4;0.6666666666666666;1.0
0.10950704225352112;0;300.0;200.0;2843;351;145;2;0.6666666666666666;1.0
0.05488372093023256;0;350.0;200.0;2165;174;49;2;0.5714285714285714;1.0
0.008695652173913044;0;750.0;100.0;347;19;5;2;0.13333333333333333;1.0
0.6057838660578386;0;200.0;100.0;631;32;17;2;0.5;1.0
0.3465116279069768;0;800.0;500.0;2165;46;7;2;0.625;1.0
0.022315202231520226;0;3000.0;1000.0;976;441;29;2;0.3333333333333333;1.0
0.5619718309859155;0;200.0;120.0;2843;1605;78;2;0.6;1.0
0.0990990990990991;0;250.0;90.0;161;6;6;4;0.36;1.0
0.1795774647887324;0;750.0;200.0;285;8;7;2;0.26666666666666666;1.0
0.15271966527196654;1;10300.0;3500.0;976;441;47;2;0.3398058252427185;0.0
0.15132496513249652;1;17600.0;5500.0;976;441;47;2;0.3125;0.0
0.2781395348837209;0;500.0;280.0;2165;46;26;2;0.56;1.0
0.8721461187214612;0;2500.0;1750.0;631;170;15;2;0.7;1.0
0.2334801762114537;0;1160.0;500.0;364;261;27;2;0.4310344827586207;1.0
0.007165605095541401;0;1500.0;600.0;1177;436;4;3;0.4;1.0
0.05402843601895735;0;375.0;275.0;955;104;9;1;0.7333333333333333;1.0
0.3186889818688982;0;800.0;250.0;976;441;68;2;0.3125;1.0
0.045327754532775454;1;350.0;125.0;976;30;5;2;0.35714285714285715;0.0
0.059534883720930236;0;350.0;200.0;2165;174;49;2;0.5714285714285714;1.0
0.1120396162178892;0;200.0;100.0;3106;814;19;2;0.5;1.0
0.8827464788732394;0;200.0;100.0;2843;92;45;2;0.5;1.0
0.9429577464788732;0;200.0;100.0;2843;357;18;2;0.5;1.0
0.2079002079002079;1;16000.0;7000.0;249;240;10;2;0.4375;0.0
0.12203626220362622;1;3800.0;500.0;976;441;14;2;0.13157894736842105;0.0
0.07180439492417208;0;600.0;450.0;3106;641;94;2;0.75;1.0
0.2155172413793104;0;2500.0;1550.0;116;84;35;1;0.62;1.0
0.10093023255813953;0;250.0;180.0;2165;62;40;2;0.72;1.0
0.2873263888888889;0;200.0;150.0;1079;360;8;1;0.75;1.0
0.6901408450704225;0;3000.0;1250.0;210;163;16;2;0.4166666666666667;1.0
0.005573248407643312;0;600.0;350.0;1177;436;4;3;0.5833333333333334;1.0
0.6283124128312413;0;300.0;40.0;976;135;8;2;0.13333333333333333;1.0
0.1960352422907489;0;2000.0;750.0;364;261;27;2;0.375;1.0
0.5492957746478874;0;2500.0;1000.0;210;163;21;2;0.4;1.0
0.02538071065989848;0;1000.0;500.0;394;348;10;1;0.5;1.0
0.3411214953271028;0;300.0;75.0;205;128;42;1;0.25;1.0
0.2357043235704324;1;3250.0;3250.0;976;38;20;2;1.0;0.0
0.27816901408450706;0;1250.0;250.0;285;209;66;2;0.2;1.0
0.003944773175542407;0;750.0;500.0;563;201;64;4;0.6666666666666666;1.0
0.5943661971830986;0;1250.0;500.0;210;163;21;2;0.4;1.0
0.08940972222222222;0;3750.0;2750.0;1079;105;2;1;0.7333333333333333;1.0
0.2323943661971831;1;1000.0;300.0;143;117;17;1;0.3;0.0
0.943661971830986;0;200.0;100.0;2843;357;18;2;0.5;1.0
0.9786910197869102;0;3000.0;1950.0;631;20;5;2;0.65;1.0
0.5630517023959647;0;400.0;250.0;1411;98;57;2;0.625;1.0
0.009904054472299598;0;3500.0;2500.0;3106;231;9;2;0.7142857142857143;1.0
0.196652719665272;0;1000.0;250.0;976;441;5;2;0.25;1.0
0.28169014084507044;1;10000.0;3000.0;143;18;15;1;0.3;0.0
0.08287292817679558;0;400.0;225.0;183;181;12;1;0.5625;1.0
0.06338028169014084;1;3500.0;750.0;143;117;19;1;0.21428571428571427;0.0
0.5795774647887324;0;200.0;125.0;2843;1605;114;2;0.625;1.0
0.0069735006973500714;0;13500.0;6000.0;976;441;29;2;0.4444444444444444;1.0
0.8039647577092511;0;522.0;200.0;364;16;4;2;0.3831417624521073;1.0
0.7112676056338029;0;200.0;75.0;285;209;11;2;0.375;1.0
0.10589171974522292;0;300.0;175.0;1177;153;46;3;0.5833333333333334;1.0
0.0021141649048625802;0;200.0;150.0;454;148;92;4;0.75;1.0
0.0572093023255814;0;350.0;200.0;2165;174;49;2;0.5714285714285714;1.0
0.1277533039647577;1;2000.0;750.0;364;261;19;2;0.375;0.0
0.05555555555555555;0;600.0;475.0;1079;47;38;1;0.7916666666666666;1.0
0.2731277533039648;1;14500.0;6000.0;364;261;21;2;0.4137931034482759;0.0
0.8704225352112676;0;200.0;100.0;2843;357;48;2;0.5;1.0
0.5248618784530387;0;400.0;300.0;183;181;15;1;0.75;1.0
0.32357043235704325;1;1500.0;500.0;976;441;68;2;0.3333333333333333;0.0
0.43392070484581496;1;2900.0;1250.0;364;261;58;2;0.4310344827586207;0.0
0.4366197183098591;1;1500.0;300.0;143;117;40;1;0.2;0.0
0.9710806697108066;0;300.0;150.0;631;20;15;2;0.5;1.0
0.8637681159420291;0;300.0;50.0;347;91;30;2;0.16666666666666666;1.0
0.3700440528634361;1;1450.0;750.0;364;261;58;2;0.5172413793103449;0.0
0.353953488372093;0;700.0;500.0;2165;257;18;2;0.7142857142857143;1.0
0.952112676056338;0;500.0;200.0;210;31;31;2;0.4;1.0
0.300557880055788;1;4500.0;1750.0;976;441;68;2;0.3888888888888889;0.0
0.611439842209073;0;750.0;500.0;563;27;11;4;0.6666666666666666;1.0
0.06406685236768803;0;250.0;150.0;3106;231;66;2;0.6;1.0
0.09482758620689656;0;4500.0;2450.0;116;84;35;1;0.5444444444444444;1.0
0.5638766519823789;0;250.0;100.0;364;261;7;2;0.4;1.0
0.3577405857740586;0;900.0;350.0;976;441;41;2;0.3888888888888889;1.0
0.9329608938547486;0;400.0;200.0;169;114;13;3;0.5;1.0
0.2454672245467225;1;4000.0;1750.0;976;441;53;2;0.4375;0.0
0.85;0;9500.0;5000.0;17;14;3;4;0.5263157894736842;1.0
0.1981981981981982;0;400.0;150.0;161;118;13;4;0.375;1.0
0.5264993026499303;0;2300.0;500.0;976;135;19;2;0.21739130434782608;1.0
0.4845070422535212;0;1300.0;40.0;210;163;15;2;0.030769230769230767;1.0
0.3281938325991189;1;870.0;400.0;364;261;12;2;0.4597701149425287;0.0
0.8291492329149233;0;400.0;50.0;976;135;101;2;0.125;1.0
0.013249651324965129;0;1750.0;750.0;976;441;29;2;0.42857142857142855;1.0
0.7845188284518828;0;210.0;50.0;976;135;101;2;0.2380952380952381;1.0
0.987906976744186;0;400.0;125.0;2165;257;17;2;0.3125;1.0
0.1909547738693468;0;450.0;300.0;460;140;52;4;0.6666666666666666;1.0
0.5095541401273885;0;500.0;250.0;162;140;4;3;0.5;1.0
0.3370165745856354;0;200.0;150.0;183;181;30;1;0.75;1.0
0.03896103896103896;0;2000.0;1500.0;84;47;12;1;0.75;1.0
0.26506024096385544;0;1500.0;900.0;89;46;11;4;0.6;1.0
0.04488778054862843;0;1200.0;800.0;326;249;47;3;0.6666666666666666;1.0
0.06896551724137931;0;200.0;75.0;177;37;4;1;0.375;1.0
0.34140969162995594;1;500.0;200.0;364;261;12;2;0.4;0.0
0.19190140845070425;0;300.0;150.0;2843;376;51;2;0.5;1.0
0.6316929743113587;0;200.0;100.0;3106;814;82;2;0.5;1.0
0.545774647887324;1;5000.0;2000.0;285;209;37;2;0.4;0.0
0.6611226611226612;0;500.0;50.0;249;240;19;2;0.1;1.0
0.04788732394366197;1;2100.0;850.0;210;163;15;2;0.4047619047619048;0.0
0.05044877746827608;0;300.0;150.0;3106;231;66;2;0.5;1.0
0.9874418604651164;0;400.0;125.0;2165;257;17;2;0.3125;1.0
0.05705705705705705;0;400.0;150.0;161;118;14;4;0.375;1.0
0.38028169014084506;1;6000.0;2500.0;285;209;66;2;0.4166666666666667;0.0
0.4162995594713657;1;4060.0;1750.0;364;261;58;2;0.4310344827586207;0.0
0.4119718309859155;1;1950.0;750.0;285;209;66;2;0.38461538461538464;1.0
1.0;0;300.0;210.0;460;249;152;4;0.7;1.0
0.17535211267605633;0;200.0;100.0;2843;351;145;2;0.5;1.0
0.6448598130841121;0;200.0;10.0;205;128;31;1;0.05;1.0
0.14574616457461645;0;650.0;300.0;976;441;47;2;0.4615384615384616;1.0
0.3690140845070423;1;11500.0;2500.0;210;163;4;2;0.21739130434782608;0.0
0.3204225352112676;0;12000.0;5000.0;285;209;66;2;0.4166666666666667;1.0
0.28854625550660795;1;9280.0;4000.0;364;261;21;2;0.4310344827586207;0.0
0.1724137931034483;0;2750.0;1150.0;116;84;35;1;0.41818181818181815;1.0
0.2560763888888889;0;1100.0;850.0;1079;42;6;1;0.7727272727272727;1.0
0.2341549295774648;0;800.0;385.0;2843;49;4;2;0.48125;1.0
0.3964497041420119;0;250.0;175.0;563;247;5;4;0.7;1.0
0.38309859154929576;1;11500.0;2500.0;210;163;4;2;0.21739130434782608;0.0
0.993661971830986;0;800.0;400.0;2843;376;8;2;0.5;1.0
0.03441860465116279;0;1000.0;500.0;2165;174;28;2;0.5;1.0
0.2383177570093458;0;400.0;75.0;205;128;42;1;0.1875;1.0
0.00030950170225936243;0;12000.0;7500.0;3106;231;20;2;0.625;1.0
0.4655172413793103;0;600.0;350.0;116;84;16;1;0.5833333333333334;1.0
0.9857629216960694;0;200.0;100.0;3106;814;19;2;0.5;1.0
0.3458149779735683;1;500.0;200.0;364;19;19;2;0.4;0.0
0.37069767441860463;0;200.0;100.0;2165;318;24;2;0.5;1.0
0.8380281690140845;0;300.0;150.0;2843;357;28;2;0.5;1.0
0.7803347280334728;0;2000.0;500.0;976;135;101;2;0.25;1.0
0.5935162094763092;0;200.0;110.0;326;249;9;3;0.55;1.0
0.20604651162790694;0;1000.0;775.0;2165;46;26;2;0.775;1.0
0.4260808926080892;0;625.0;250.0;976;441;111;2;0.4;1.0
0.2119718309859155;0;500.0;100.0;2843;49;4;2;0.2;1.0
0.2672413793103448;0;1600.0;400.0;116;84;9;1;0.25;1.0
0.2785388127853881;0;250.0;150.0;631;170;32;2;0.6;1.0
0.2398286937901499;0;500.0;250.0;462;97;85;2;0.5;1.0
0.15083798882681565;0;5000.0;2500.0;169;46;42;3;0.5;1.0
0.6453110492107706;0;200.0;100.0;3106;814;461;2;0.5;1.0
0.2900763358778626;0;300.0;200.0;784;206;96;3;0.6666666666666666;1.0
0.08340080971659919;0;200.0;120.0;1166;140;34;2;0.6;1.0
0.02051282051282052;0;300.0;200.0;579;348;54;4;0.6666666666666666;1.0
0.3200836820083682;0;600.0;200.0;976;441;68;2;0.3333333333333333;1.0
0.2282986111111111;0;200.0;150.0;1079;113;16;1;0.75;1.0
0.2897196261682243;0;200.0;75.0;205;128;13;1;0.375;1.0
0.7085427135678392;0;700.0;500.0;460;249;44;4;0.7142857142857143;1.0
0.2612847222222222;0;200.0;150.0;1079;360;49;1;0.75;1.0
0.4521531100478469;0;4000.0;2500.0;295;99;11;1;0.625;1.0
0.7488584474885844;0;250.0;150.0;631;312;84;2;0.6;1.0
0.34507042253521125;0;4000.0;1250.0;285;209;66;2;0.3125;1.0
0.301255230125523;0;2800.0;1000.0;976;441;68;2;0.35714285714285715;1.0
0.5267605633802817;0;1300.0;450.0;210;163;15;2;0.3461538461538461;1.0
0.5616740088105727;1;5510.0;1500.0;364;261;7;2;0.2722323049001815;0.0
0.007737542556484059;0;4000.0;1000.0;3106;231;6;2;0.25;1.0
0.9485981308411215;0;500.0;1.0;205;53;47;1;0.002;1.0
0.600418410041841;1;350.0;150.0;976;30;15;2;0.42857142857142855;0.0
0.4448669201520912;0;200.0;150.0;990;103;24;1;0.75;1.0
0.4218604651162791;0;200.0;150.0;2165;184;123;2;0.75;1.0
0.059154929577464786;1;2250.0;850.0;210;163;15;2;0.37777777777777777;0.0
0.2914572864321608;0;500.0;375.0;460;140;52;4;0.75;1.0
0.905281690140845;0;200.0;100.0;2843;376;32;2;0.5;1.0
0.2292253521126761;0;500.0;350.0;2843;376;14;2;0.7;1.0
0.032418952618453865;0;2500.0;1500.0;326;249;15;3;0.6;1.0
0.8375634517766497;0;600.0;300.0;394;348;8;1;0.5;1.0
0.271356783919598;0;500.0;375.0;460;140;52;4;0.75;1.0
0.18345070422535206;0;400.0;200.0;2843;376;51;2;0.5;1.0
0.011854951185495118;0;1250.0;250.0;976;441;29;2;0.2;1.0
0.3179916317991632;0;500.0;250.0;976;441;68;2;0.5;1.0
0.5467775467775468;0;250.0;50.0;249;240;39;2;0.2;1.0
0.5352422907488987;0;15000.0;6000.0;364;16;9;2;0.4;1.0
0.08418604651162791;0;500.0;300.0;2165;174;14;2;0.6;1.0
0.19436619718309853;0;800.0;500.0;2843;376;51;2;0.625;1.0
0.2702325581395349;0;500.0;200.0;2165;257;58;2;0.4;1.0
0.03169014084507042;0;2750.0;1750.0;2843;357;14;2;0.6363636363636364;1.0
0.15625;0;200.0;150.0;1079;360;49;1;0.75;1.0
0.9031690140845072;0;600.0;300.0;2843;351;77;2;0.5;1.0
0.23485915492957746;0;250.0;160.0;2843;357;29;2;0.64;1.0
0.7632311977715878;0;300.0;200.0;3106;1179;67;2;0.6666666666666666;1.0
0.08108108108108109;0;400.0;150.0;161;118;12;4;0.375;1.0
0.5211267605633803;1;2500.0;900.0;143;117;40;1;0.36;0.0
0.8992957746478873;0;700.0;350.0;2843;10;2;2;0.5;1.0
0.8105726872246696;0;232.0;75.0;364;16;4;2;0.3232758620689655;1.0
0.45;0;12000.0;7000.0;17;14;7;4;0.5833333333333334;1.0
0.014553014553014554;1;3200.0;1500.0;249;240;7;2;0.46875;0.0
0.9049295774647887;0;200.0;100.0;2843;376;32;2;0.5;1.0
0.09045226130653268;0;200.0;125.0;460;140;33;4;0.625;1.0
0.6211699164345403;0;200.0;100.0;3106;814;82;2;0.5;1.0
0.2376744186046512;0;300.0;150.0;2165;184;61;2;0.5;1.0
0.32705718270571826;0;700.0;300.0;976;441;68;2;0.42857142857142855;1.0
0.4341232227488152;0;200.0;150.0;955;343;18;1;0.75;1.0
0.4185022026431718;1;3190.0;1000.0;364;261;58;2;0.31347962382445144;0.0
0.7852058186320025;0;400.0;240.0;3106;1179;192;2;0.6;1.0
0.08325595790776849;0;300.0;200.0;3106;231;66;2;0.6666666666666666;1.0
0.017605633802816902;0;4000.0;2000.0;2843;357;13;2;0.5;1.0
0.2154696132596685;0;300.0;175.0;183;181;30;1;0.5833333333333334;1.0
0.9126760563380282;1;300.0;120.0;210;31;31;2;0.4;0.0
0.09872611464968152;0;550.0;350.0;1177;153;46;3;0.6363636363636364;1.0
0.04753521126760563;0;600.0;80.0;2843;351;77;2;0.13333333333333333;1.0
0.029059829059829064;0;300.0;200.0;579;348;54;4;0.6666666666666666;1.0
0.14853556485355648;0;13200.0;4200.0;976;441;47;2;0.3181818181818182;1.0
0.015165583410708759;0;3000.0;1500.0;3106;231;25;2;0.5;1.0
0.2785515320334262;0;200.0;100.0;3106;108;87;2;0.5;1.0
0.2922374429223744;0;250.0;150.0;631;170;32;2;0.6;1.0
0.09076433121019108;0;500.0;300.0;1177;153;46;3;0.6;1.0
0.1603905160390516;0;2200.0;500.0;976;441;47;2;0.2272727272727273;1.0
0.014084507042253518;0;4000.0;1600.0;210;163;15;2;0.4;1.0
0.8492957746478873;0;200.0;100.0;2843;351;20;2;0.5;1.0
0.2422907488986784;0;1450.0;500.0;364;261;27;2;0.3448275862068966;1.0
0.9808612440191388;0;800.0;100.0;295;99;11;1;0.125;1.0
0.12394366197183099;0;200.0;100.0;2843;357;117;2;0.5;1.0
0.36784140969163;1;7000.0;3000.0;364;261;58;2;0.42857142857142855;0.0
0.8503740648379052;0;250.0;100.0;326;249;48;3;0.4;1.0
0.1394700139470014;0;7500.0;2500.0;976;441;47;2;0.3333333333333333;1.0
0.5154185022026432;1;5500.0;2250.0;364;261;58;2;0.4090909090909091;0.0
0.01056338028169014;0;1000.0;500.0;2843;357;9;2;0.5;1.0
0.2555066079295154;1;16240.0;6500.0;364;16;2;2;0.4002463054187192;0.0
0.4309859154929577;1;3500.0;1250.0;210;163;15;2;0.35714285714285715;0.0
0.9002789400278941;0;800.0;300.0;976;255;184;2;0.375;1.0
0.3661971830985916;1;16000.0;6500.0;210;163;4;2;0.40625;0.0
0.2929515418502203;0;8700.0;3500.0;364;261;21;2;0.4022988505747127;1.0
0.011157601115760113;0;3800.0;1000.0;976;441;29;2;0.2631578947368421;1.0
0.07042253521126761;0;17500.0;5000.0;285;209;30;2;0.2857142857142857;1.0
0.17464788732394365;1;5000.0;2000.0;210;15;5;2;0.4;0.0
0.1492329149232915;0;1800.0;700.0;976;441;47;2;0.3888888888888889;1.0
0.098326359832636;1;14500.0;14500.0;976;30;3;2;1.0;0.0
0.03873239436619718;1;18000.0;7000.0;285;209;30;2;0.3888888888888889;0.0
0.7380281690140845;0;250.0;100.0;210;15;3;2;0.4;1.0
0.9095070422535212;0;200.0;100.0;2843;376;32;2;0.5;1.0
0.2109872611464968;0;250.0;175.0;1177;153;18;3;0.7;1.0
0.9957716701902748;0;6000.0;300.0;454;13;13;4;0.05;1.0
0.61375;0;400.0;250.0;721;126;10;2;0.625;1.0
0.6369426751592356;0;200.0;100.0;162;140;15;3;0.5;1.0
0.6115760111576011;1;1250.0;400.0;976;135;7;2;0.32;0.0
0.14655172413793102;0;2750.0;1550.0;116;84;35;1;0.5636363636363636;1.0
0.1021021021021021;0;250.0;90.0;161;6;6;4;0.36;1.0
0.8929577464788733;0;8000.0;2000.0;210;31;31;2;0.25;1.0
0.7419014084507042;0;200.0;100.0;2843;351;59;2;0.5;1.0
0.02870813397129187;1;500.0;400.0;295;99;6;1;0.8;0.0
0.9923857868020304;0;200.0;100.0;394;42;6;1;0.5;1.0
0.2663316582914573;0;500.0;375.0;460;140;52;4;0.75;1.0
0.05015923566878981;0;200.0;125.0;1177;436;19;3;0.625;1.0
0.7605633802816901;1;17000.0;5000.0;143;117;21;1;0.29411764705882354;0.0
0.4537444933920705;0;2030.0;750.0;364;261;58;2;0.3694581280788177;1.0
0.04819277108433735;0;2000.0;1200.0;89;46;2;4;0.6;1.0
0.5244072524407253;1;2500.0;500.0;976;135;19;2;0.2;0.0
0.1125506072874494;0;350.0;250.0;1166;447;100;2;0.7142857142857143;1.0
0.301952580195258;0;1000.0;250.0;976;441;68;2;0.25;1.0
0.3716279069767442;0;200.0;150.0;2165;318;24;2;0.75;1.0
0.5463510848126233;0;200.0;100.0;563;201;64;4;0.5;1.0
0.2437185929648241;0;500.0;375.0;460;140;52;4;0.75;1.0
0.2591549295774648;1;400.0;150.0;210;163;14;2;0.375;0.0
0.02568864128752708;0;2000.0;750.0;3106;231;44;2;0.375;1.0
0.7887029288702929;0;950.0;200.0;976;135;101;2;0.21052631578947367;1.0
0.20950704225352115;0;200.0;135.0;2843;92;47;2;0.675;1.0
0.17953488372093024;0;300.0;150.0;2165;54;35;2;0.5;1.0
0.18726355611601514;0;750.0;400.0;1411;98;30;2;0.5333333333333333;1.0
0.751470133085732;0;200.0;100.0;3106;641;49;2;0.5;1.0
0.32158590308370044;0;2320.0;500.0;364;261;12;2;0.2155172413793104;1.0
0.8559859154929578;0;250.0;120.0;2843;357;48;2;0.48;1.0
0.7336683417085427;0;700.0;500.0;460;249;44;4;0.7142857142857143;1.0
0.1192468619246862;0;2500.0;750.0;976;441;14;2;0.3;1.0
0.7487437185929648;0;700.0;500.0;460;249;44;4;0.7142857142857143;1.0
0.10529986052998604;1;2500.0;1250.0;976;68;9;2;0.5;0.0
0.14783821478382148;0;11800.0;3500.0;976;441;47;2;0.2966101694915254;1.0
0.2345070422535211;0;250.0;160.0;2843;357;29;2;0.64;1.0
0.17162790697674418;0;600.0;300.0;2165;54;35;2;0.5;1.0
0.2906220984215413;0;400.0;200.0;3106;814;16;2;0.5;1.0
0.17671517671517672;0;1000.0;250.0;249;240;6;2;0.25;1.0
0.03821656050955414;0;200.0;140.0;1177;436;19;3;0.7;1.0
0.7513812154696132;0;200.0;125.0;183;181;15;1;0.625;1.0
0.4968152866242038;0;500.0;250.0;162;140;4;3;0.5;1.0
0.1056338028169014;0;17500.0;7500.0;285;209;30;2;0.42857142857142855;1.0
0.7422535211267606;0;200.0;100.0;2843;351;59;2;0.5;1.0
0.5521126760563381;0;2500.0;750.0;210;163;21;2;0.3;1.0
0.4405286343612335;1;2900.0;1250.0;364;261;58;2;0.4310344827586207;0.0
0.12288732394366195;0;200.0;100.0;2843;357;117;2;0.5;1.0
0.1319838056680162;0;350.0;230.0;1166;447;100;2;0.6571428571428571;1.0
0.3183183183183183;0;500.0;175.0;161;118;9;4;0.35;1.0
0.4647887323943662;1;2500.0;1000.0;285;209;37;2;0.4;1.0
0.2856700711853915;0;200.0;100.0;3106;108;87;2;0.5;1.0
0.00906555090655509;0;3800.0;1000.0;976;441;29;2;0.2631578947368421;1.0
0.004881450488145049;1;17500.0;8500.0;976;441;29;2;0.4857142857142857;0.0
0.2265193370165746;0;300.0;175.0;183;181;30;1;0.5833333333333334;1.0
0.09899117276166457;0;200.0;100.0;1411;297;31;2;0.5;1.0
0.009548611111111112;0;650.0;475.0;1079;105;9;1;0.7307692307692307;1.0
